Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Adress;modified adress;latitude;longitude;name;description
317097947;AXIOS;52 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;52 RUE CARNOT   92284 SURESNES CEDEX;52 RUE CARNOT   I6892284 SURESNES CEDEX;48.873628;2.226869;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;52 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;52 RUE CARNOT   92284 SURESNES CEDEX;52 RUE CARNOT   I6892284 SURESNES CEDEX;48.873628;2.226869;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;37 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;37 RUE DE VERDUN   92284 SURESNES CEDEX;37 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.872908;2.229223;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;53 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;53 RUE CARNOT   92284 SURESNES CEDEX;53 RUE CARNOT   I6892284 SURESNES CEDEX;48.873964;2.226971;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;38 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;38 RUE DE VERDUN   92284 SURESNES CEDEX;38 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.872732;2.229709;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;53 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;53 RUE CARNOT   92284 SURESNES CEDEX;53 RUE CARNOT   I6892284 SURESNES CEDEX;48.873964;2.226971;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;53 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;53 RUE CARNOT   92284 SURESNES CEDEX;53 RUE CARNOT   I6892284 SURESNES CEDEX;48.873964;2.226971;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;38 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;38 RUE DE VERDUN   92284 SURESNES CEDEX;38 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.872732;2.229709;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;54 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;54 RUE CARNOT   92284 SURESNES CEDEX;54 RUE CARNOT   I6892284 SURESNES CEDEX;48.873642;2.226882;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;39 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;39 RUE DE VERDUN   92284 SURESNES CEDEX;39 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873013;2.229324;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;54 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;54 RUE CARNOT   92284 SURESNES CEDEX;54 RUE CARNOT   I6892284 SURESNES CEDEX;48.873642;2.226882;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;54 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;54 RUE CARNOT   92284 SURESNES CEDEX;54 RUE CARNOT   I6892284 SURESNES CEDEX;48.873642;2.226882;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;39 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;39 RUE DE VERDUN   92284 SURESNES CEDEX;39 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873013;2.229324;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;55 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;55 RUE CARNOT   92284 SURESNES CEDEX;55 RUE CARNOT   I6892284 SURESNES CEDEX;48.874224;2.227187;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;40 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;40 RUE DE VERDUN   92284 SURESNES CEDEX;40 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873025;2.229595;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;55 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;55 RUE CARNOT   92284 SURESNES CEDEX;55 RUE CARNOT   I6892284 SURESNES CEDEX;48.874224;2.227187;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;55 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;55 RUE CARNOT   92284 SURESNES CEDEX;55 RUE CARNOT   I6892284 SURESNES CEDEX;48.874224;2.227187;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;40 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;40 RUE DE VERDUN   92284 SURESNES CEDEX;40 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873025;2.229595;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;56 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;56 RUE CARNOT   92284 SURESNES CEDEX;56 RUE CARNOT   I6892284 SURESNES CEDEX;48.873657;2.226894;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;41 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;41 RUE DE VERDUN   92284 SURESNES CEDEX;41 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873118;2.229425;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;56 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;56 RUE CARNOT   92284 SURESNES CEDEX;56 RUE CARNOT   I6892284 SURESNES CEDEX;48.873657;2.226894;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;56 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;56 RUE CARNOT   92284 SURESNES CEDEX;56 RUE CARNOT   I6892284 SURESNES CEDEX;48.873657;2.226894;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;41 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;41 RUE DE VERDUN   92284 SURESNES CEDEX;41 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873118;2.229425;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;57 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;57 RUE CARNOT   92284 SURESNES CEDEX;57 RUE CARNOT   I6892284 SURESNES CEDEX;48.874122;2.227175;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;42 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;42 RUE DE VERDUN   92284 SURESNES CEDEX;42 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.899603;2.26176;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;57 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;57 RUE CARNOT   92284 SURESNES CEDEX;57 RUE CARNOT   I6892284 SURESNES CEDEX;48.874122;2.227175;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;57 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;57 RUE CARNOT   92284 SURESNES CEDEX;57 RUE CARNOT   I6892284 SURESNES CEDEX;48.874122;2.227175;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
402232169;BIOPHARMA;42 RUE DE VERDUN ;92284;SURESNES CEDEX;4618Z Intermédiaires du commerce de gros;MUTUALISE;Etendue;42 RUE DE VERDUN   92284 SURESNES CEDEX;42 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.899603;2.26176;BIOPHARMA;SIREN : 402232169 | NAF : 4618Z Intermédiaires du commerce de gros | Portée : Etendue
319416657;ADIR;58 RUE CARNOT ;92284;SURESNES CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;58 RUE CARNOT   92284 SURESNES CEDEX;58 RUE CARNOT   I6892284 SURESNES CEDEX;48.873043;2.227686;ADIR;SIREN : 319416657 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
332525948;ARDIX MEDICAL;43 RUE DE VERDUN ;92284;SURESNES CEDEX;7311Z Publicité;MUTUALISE;Etendue;43 RUE DE VERDUN   92284 SURESNES CEDEX;43 RUE DE VERDUN   I6892284 SURESNES CEDEX;48.873223;2.229526;ARDIX MEDICAL;SIREN : 332525948 | NAF : 7311Z Publicité | Portée : Etendue
317097947;AXIOS;58 RUE CARNOT ;92284;SURESNES CEDEX;7022Z Conseil de gestion;MUTUALISE;Etendue;58 RUE CARNOT   92284 SURESNES CEDEX;58 RUE CARNOT   I6892284 SURESNES CEDEX;48.873043;2.227686;AXIOS;SIREN : 317097947 | NAF : 7022Z Conseil de gestion | Portée : Etendue
542072459;BIOFARMA;58 RUE CARNOT ;92284;SURESNES CEDEX;6910Z Activités juridiques;MUTUALISE;Etendue;58 RUE CARNOT   92284 SURESNES CEDEX;58 RUE CARNOT   I6892284 SURESNES CEDEX;48.873043;2.227686;BIOFARMA;SIREN : 542072459 | NAF : 6910Z Activités juridiques | Portée : Etendue
444704621;7IS - ID2 GROUPE;85 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;85 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;85 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.89296;2.283985;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;26 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;26 RUE VOLTAIRE   92300 LEVALLOIS;26 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891545;2.283454;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;52 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;52 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;52 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.893486;2.286615;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;3 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;3 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;3 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896427;2.27353;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;86 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;86 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;86 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893127;2.284267;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;27 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;27 RUE VOLTAIRE   92300 LEVALLOIS;27 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891353;2.282209;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;53 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;53 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;53 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.893551;2.286364;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;4 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;4 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;4 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896295;2.273908;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;87 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;87 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;87 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893082;2.284123;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;28 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;28 RUE VOLTAIRE   92300 LEVALLOIS;28 RUE VOLTAIRE   I6892300 LEVALLOIS;48.878812;2.241276;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;54 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;54 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;54 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.893573;2.286387;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;5 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;5 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;5 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.8964;2.273745;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;88 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;88 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;88 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893179;2.284078;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;29 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;29 RUE VOLTAIRE   92300 LEVALLOIS;29 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891404;2.28231;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;55 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;55 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;55 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.893624;2.286092;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;6 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;6 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;6 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896259;2.274256;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;89 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;89 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;89 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893127;2.284063;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;30 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;30 RUE VOLTAIRE   92300 LEVALLOIS;30 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891672;2.284084;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;56 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;56 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;56 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.893812;2.286338;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;7 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;7 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;7 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896376;2.273965;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;90 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;90 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;90 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893339;2.284163;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;31 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;31 RUE VOLTAIRE   92300 LEVALLOIS;31 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891434;2.282379;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;57 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;57 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;57 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.89399;2.285991;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;8 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;8 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;8 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896223;2.274605;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;91 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;91 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;91 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893175;2.284038;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;32 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;32 RUE VOLTAIRE   92300 LEVALLOIS;32 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891759;2.283843;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;58 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;58 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;58 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.922097;2.246972;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;9 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;9 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;9 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896598;2.274245;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;92 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;92 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;92 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893592;2.284207;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;33 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;33 RUE VOLTAIRE   92300 LEVALLOIS;33 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891383;2.282731;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;59 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;59 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;59 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.922275;2.247521;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;10 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;10 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;10 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896221;2.274961;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
444704621;7IS - ID2 GROUPE;93 RUE ANATOLE FRANCE ;92300;LEVALLOIS-PERRET;7022Z Conseil de gestion;MUTUALISE;Etendue;93 RUE ANATOLE FRANCE   92300 LEVALLOIS-PERRET;93 RUE ANATOLE FRANCE   I6892300 LEVALLOIS-PERRET;48.893218;2.283999;7IS - ID2 GROUPE;SIREN : 444704621 | NAF : 7022Z Conseil de gestion | Portée : Etendue
402704514;ACE JB;34 RUE VOLTAIRE ;92300;LEVALLOIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;34 RUE VOLTAIRE   92300 LEVALLOIS;34 RUE VOLTAIRE   I6892300 LEVALLOIS;48.891686;2.284235;ACE JB;SIREN : 402704514 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
482164282;ACE PATRIMOINE;60 RUE GABRIEL PERI ;92300;LEVALLOIS PERRET;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;60 RUE GABRIEL PERI   92300 LEVALLOIS PERRET;60 RUE GABRIEL PERI   I6892300 LEVALLOIS PERRET;48.922071;2.246922;ACE PATRIMOINE;SIREN : 482164282 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
347951238;ALSTOM HOLDINGS, SA;11 AVENUE ANDRE MALRAUX ;92300;LEVALLOIS PERRET;7010Z Activités des sièges sociaux;MUTUALISE;Etendue;11 AVENUE ANDRE MALRAUX   92300 LEVALLOIS PERRET;11 AVENUE ANDRE MALRAUX   I6892300 LEVALLOIS PERRET;48.896293;2.274916;ALSTOM HOLDINGS, SA;SIREN : 347951238 | NAF : 7010Z Activités des sièges sociaux | Portée : Etendue
538446543;BLUECUB;23 RUE DU PROFESSEUR PAUCHET ;92420;VAUCRESSON;7711A Location et location-bail de véhicules automobiles;MUTUALISE;Etendue;23 RUE DU PROFESSEUR PAUCHET   92420 VAUCRESSON;23 RUE DU PROFESSEUR PAUCHET   I6892420 VAUCRESSON;48.847688;2.176848;BLUECUB;SIREN : 538446543 | NAF : 7711A Location et location-bail de véhicules automobiles | Portée : Etendue
538446451;BLUELY;23 RUE DU PROFESSEUR PAUCHET ;92420;VAUCRESSON;7711A Location et location-bail de véhicules automobiles;MUTUALISE;Etendue;23 RUE DU PROFESSEUR PAUCHET   92420 VAUCRESSON;23 RUE DU PROFESSEUR PAUCHET   I6892420 VAUCRESSON;48.847688;2.176848;BLUELY;SIREN : 538446451 | NAF : 7711A Location et location-bail de véhicules automobiles | Portée : Etendue
