Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Location;Adress generated;Latitude;Longitude;name;description
421468364;ADMR LES SOLDANELLES;PL DU 08 MAI ;74500;PUBLIER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;PL DU 08 MAI  PUBLIER;PL DU 08 MAI  PUBLIER;46.387376;6.543723;ADMR LES SOLDANELLES;SIREN : 421468364 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
508641242;ELECTRICITE INDUSTRIELLE ET TERTIAIRE DE L'EST;RUE DES BERNIERS ZA DE LA SALINE;70200;LURE;;PROFESSIONNEL;Etendue;RUE DES BERNIERS ZA DE LA SALINE 70200 LURE;Z.A. LES VERNES  CHEMIN DE LA GOULOTTE  70270 MELISEY;47.744647;6.549933;ELECTRICITE INDUSTRIELLE ET TERTIAIRE DE L'EST;SIREN : 508641242 | NAF :  | Portée : Etendue
338809957;ADMR SCIONZIER;MAISON DE L'INDUSTRIALITE 2 PL DU FORON ;74950;SCIONZIER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DE L'INDUSTRIALITE 2 PL DU FORON  SCIONZIER;MAISON DE L'INDUSTRIALITE 2 PL DU FORON  SCIONZIER;46.056574;6.550493;ADMR SCIONZIER;SIREN : 338809957 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
510716665;GCSMS ADMR VALLEE DE L'ARVE;MAISON DE L'INDUSTRIALITE 2 PLACE DU FORON ;74950;SCIONZIER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DE L'INDUSTRIALITE 2 PLACE DU FORON  SCIONZIER;MAISON DE L'INDUSTRIALITE 2 PLACE DU FORON  SCIONZIER;46.056574;6.550493;GCSMS ADMR VALLEE DE L'ARVE;SIREN : 510716665 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
352485759;ADMR DE L ARGENTIERE ET DU QUEYR;5 AV CHARLES DE GAULLE ;5120;L ARGENTIERE LA BESSEE;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;5 AV CHARLES DE GAULLE  L ARGENTIERE LA BESSEE;5 AV CHARLES DE GAULLE  L ARGENTIERE LA BESSEE;44.791171;6.557879;ADMR DE L ARGENTIERE ET DU QUEYR;SIREN : 352485759 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
531392694;ME BOTTALA-GAMBETTA LIONEL;IMMEUBLE LE KIOSQUE BP 8;5120;L'ARGENTIERE LA BESSEE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;IMMEUBLE LE KIOSQUE BP 8 L'ARGENTIERE LA BESSEE;IMMEUBLE LE KIOSQUE BP 8 L'ARGENTIERE LA BESSEE;44.792924;6.559093;ME BOTTALA-GAMBETTA LIONEL;SIREN : 531392694 | NAF : 6910Z Activités juridiques | Portée : Etendue
412650186;ADMR LARGENTIERE;16 RUE DE LA REPUBLIQUE ;7110;LARGENTIERE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;16 RUE DE LA REPUBLIQUE  LARGENTIERE;16 RUE DE LA REPUBLIQUE  LARGENTIERE;44.795298;6.561034;ADMR LARGENTIERE;SIREN : 412650186 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
403428360;ASS LOC ADMR SIAD REG SS VOSGIEN;8 PL POIREY ;70310;FAUCOGNEY ET LA MER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;8 PL POIREY  FAUCOGNEY ET LA MER;8 PL POIREY  FAUCOGNEY ET LA MER;47.842889;6.564175;ASS LOC ADMR SIAD REG SS VOSGIEN;SIREN : 403428360 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
433193877;SCP BERNARD FERTE ET CHRISTINE FERTE;107 ROUTE NATIONALE 7 ;83490;LE MUY;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;107 ROUTE NATIONALE 7  LE MUY;107 ROUTE NATIONALE 7  LE MUY;43.471058;6.564741;SCP BERNARD FERTE ET CHRISTINE FERTE;SIREN : 433193877 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
783418000;ADMR ARCHETTES;MAISON DE SERVICES ADMR 24 PL DE LA LIBERATION ;88550;POUXEUX;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DE SERVICES ADMR 24 PL DE LA LIBERATION  POUXEUX;MAISON DE SERVICES ADMR 24 PL DE LA LIBERATION  POUXEUX;48.108334;6.566822;ADMR ARCHETTES;SIREN : 783418000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
385247440;SCP PENNECOT HUISSIER DE JUSTICE;27 RUE DE MESSY ;74300;CLUSES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;27 RUE DE MESSY  CLUSES;27 RUE DE MESSY  CLUSES;46.063599;6.568015;SCP PENNECOT HUISSIER DE JUSTICE;SIREN : 385247440 | NAF : 6910Z Activités juridiques | Portée : Etendue
302696703;SCP CLAVEL-CONVERSET-UGINET-CABOURDIN-LEGER JUSKOWIAK;9 AVENUE DE LA LIBERATION ;74300;CLUSES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;9 AVENUE DE LA LIBERATION  CLUSES;9 AVENUE DE LA LIBERATION  CLUSES;46.060346;6.576834;SCP CLAVEL-CONVERSET-UGINET-CABOURDIN-LEGER JUSKOWIAK;SIREN : 302696703 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
778348706;ADMR SANCEY LE GRAND;ESPACE SERVICES ADMR 3 T RUE JOSEPH MONTRAVERS ;25430;SANCEY LE GRAND;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;ESPACE SERVICES ADMR 3 T RUE JOSEPH MONTRAVERS  SANCEY LE GRAND;ESPACE SERVICES ADMR 3 T RUE JOSEPH MONTRAVERS  SANCEY LE GRAND;47.292243;6.581766;ADMR SANCEY LE GRAND;SIREN : 778348706 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
390940740;SCP MARCELINE SCHOBING CUGNEZ NATHALIE STARCK COTELLE;13 BIS RUE DU MAGNY ;25250;L'ISLE SUR LE DOUBS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;13 BIS RUE DU MAGNY  L'ISLE SUR LE DOUBS;13 BIS RUE DU MAGNY  L'ISLE SUR LE DOUBS;47.448308;6.583968;SCP MARCELINE SCHOBING CUGNEZ NATHALIE STARCK COTELLE;SIREN : 390940740 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
341678605;ETUDE DE MAITRE JOUVE MICHEL HUISSIER DE JUSTICE;16 RUE BOURLIER ;25250;L'ISLE SUR LE BOURG;6910Z Activités juridiques;PROFESSIONNEL;Etendue;16 RUE BOURLIER  L'ISLE SUR LE BOURG;16 RUE BOURLIER  L'ISLE SUR LE BOURG;47.447346;6.585282;ETUDE DE MAITRE JOUVE MICHEL HUISSIER DE JUSTICE;SIREN : 341678605 | NAF : 6910Z Activités juridiques | Portée : Etendue
801937756;ME FUMEX, ME VAILLANT, ME WEBER;1,PLACE E LA PORTE D'ALLINGES ;74500;EVIAN;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1,PLACE E LA PORTE D'ALLINGES  EVIAN;1,PLACE E LA PORTE D'ALLINGES  EVIAN;46.4011;6.58714;ME FUMEX, ME VAILLANT, ME WEBER;SIREN : 801937756 | NAF : 6910Z Activités juridiques | Portée : Etendue
305359176;OFFICE NOTARIAL BERNARD FUMEX;1 PLACE DE LA PORTE D'ALLINGES BP 56;7450A;EVIAN CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 PLACE DE LA PORTE D'ALLINGES BP 56 7450A EVIAN CEDEX;1 PLACE DE LA PORTE D'ALLINGES 7450A EVIAN CEDEX;46.4011;6.58714;OFFICE NOTARIAL BERNARD FUMEX;SIREN : 305359176 | NAF : 6910Z Activités juridiques | Portée : Etendue
339131401;SCP VERITTI ROMUALD ET GASSMANN EMMANUEL HUISSIERS DE JUSTICE ASSOCIES;12 BOULEVARD THIERS ;88205;REMIREMONT CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;12 BOULEVARD THIERS  REMIREMONT CEDEX;12 BOULEVARD THIERS  REMIREMONT CEDEX;48.018167;6.590205;SCP VERITTI ROMUALD ET GASSMANN EMMANUEL HUISSIERS DE JUSTICE ASSOCIES;SIREN : 339131401 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
378943286;ETUDE DE ME JEANDEL HUISSIER DE JUSTICE;12 RUE DE LA FRANCHE PIERRE ;88200;REMIREMONT;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;12 RUE DE LA FRANCHE PIERRE  REMIREMONT;12 RUE DE LA FRANCHE PIERRE  REMIREMONT;48.016503;6.590788;ETUDE DE ME JEANDEL HUISSIER DE JUSTICE;SIREN : 378943286 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
352467294;ADMR MARCELLY;5 PL DU MARCHE ;74440;TANINGES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;5 PL DU MARCHE  TANINGES;5 PL DU MARCHE  TANINGES;46.1088;6.591546;ADMR MARCELLY;SIREN : 352467294 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
390514982;ADMR HAUT VERDON;MAISON DE PAYS ;4370;BEAUVEZER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DE PAYS  BEAUVEZER;MAISON DE PAYS  BEAUVEZER;44.143249;6.591834;ADMR HAUT VERDON;SIREN : 390514982 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
479752792;SELARL JEAN-MARIE HUGON HUISSIER DE JUSTICE;10 RUE DU CORSINS ;74440;TANINGES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;10 RUE DU CORSINS  TANINGES;10 RUE DU CORSINS  TANINGES;46.107305;6.592515;SELARL JEAN-MARIE HUGON HUISSIER DE JUSTICE;SIREN : 479752792 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
442010203;SCP MARION HELLUY GUNSLAY DUBAR;105 RUE CHARLES DE GAULLE ;88201;REMIREMONT CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;105 RUE CHARLES DE GAULLE  REMIREMONT CEDEX;105 RUE CHARLES DE GAULLE  REMIREMONT CEDEX;48.015535;6.595121;SCP MARION HELLUY GUNSLAY DUBAR;SIREN : 442010203 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
329046197;SCP CHRISTIAN BANET HUISSIER DE JUSTICE;ZONE DU CAMP FERRAT LOT 79 AVENUE DE LA LIBERTE;83120;STE MAXIME;6910Z Activités juridiques;PROFESSIONNEL;Etendue;ZONE DU CAMP FERRAT LOT 79 AVENUE DE LA LIBERTE STE MAXIME;ZONE DU CAMP FERRAT LOT 79 AVENUE DE LA LIBERTE STE MAXIME;43.330026;6.596978;SCP CHRISTIAN BANET HUISSIER DE JUSTICE;SIREN : 329046197 | NAF : 6910Z Activités juridiques | Portée : Etendue
419567458;ETUDE DE MAITRE FRANZOIA DANIEL HUISSIER DE JUSTICE;2 PLACE DU MARCHE ;57380;FAULQUEMONT;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;2 PLACE DU MARCHE  FAULQUEMONT;2 PLACE DU MARCHE  FAULQUEMONT;49.044614;6.599548;ETUDE DE MAITRE FRANZOIA DANIEL HUISSIER DE JUSTICE;SIREN : 419567458 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
394957484;SCP STEPHANE CARNET HUISSIERS DE JUSTICE;CHEMIN DE LA CROIX ;74500;EVIAN LES BAINS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;CHEMIN DE LA CROIX  EVIAN LES BAINS;CHEMIN DE LA CROIX  EVIAN LES BAINS;46.400772;6.600807;SCP STEPHANE CARNET HUISSIERS DE JUSTICE;SIREN : 394957484 | NAF : 6910Z Activités juridiques | Portée : Etendue
783460000;ADMR PADOUX;BUREAU ADMR 2 RTE DE PADOUX ;88600;GIRECOURT SUR DURBION;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BUREAU ADMR 2 RTE DE PADOUX  GIRECOURT SUR DURBION;BUREAU ADMR 2 RTE DE PADOUX  GIRECOURT SUR DURBION;48.247596;6.60092;ADMR PADOUX;SIREN : 783460000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
499291292;ADMR VALLEE DE LA MEURTHE;2 RUE DE L'ABBE ANTOINE ;54950;ST CLEMENT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;2 RUE DE L'ABBE ANTOINE  ST CLEMENT;2 RUE DE L'ABBE ANTOINE  ST CLEMENT;48.530891;6.601772;ADMR VALLEE DE LA MEURTHE;SIREN : 499291292 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
301365169;SCP CHRISTIAN GENIN NATHALIE LOUIS-DASSE MARIE PEIFFER;28 FAUBOURG D'ALSACE ;88200;REMIREMOJT;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;28 FAUBOURG D'ALSACE  REMIREMOJT;28 FAUBOURG D'ALSACE  REMIREMOJT;48.008972;6.605231;SCP CHRISTIAN GENIN NATHALIE LOUIS-DASSE MARIE PEIFFER;SIREN : 301365169 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
324275000;ADMR SAINT NABORD;BUREAU ADMR  ANCIENNE MAIRIE ;88510;ELOYES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BUREAU ADMR  ANCIENNE MAIRIE  88510 ELOYES;BUREAU ADMR  ANCIENNE MAIRIE  88510 ELOYES;48.092185;6.610439;ADMR SAINT NABORD;SIREN : 324275000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
302847603;SCP JACQUES MICHAUDET, HENRI BALAY, ALAIN COURTET NOTAIRES;8 PLACE DE L'HOTEL DE VILLE ;42000;ST ETIENNE;Code APE: 7708;PROFESSIONNEL;Etendue;8 PLACE DE L'HOTEL DE VILLE  ST ETIENNE;8 PLACE DE L'HOTEL DE VILLE  ST ETIENNE;48.020252;6.610972;SCP JACQUES MICHAUDET, HENRI BALAY, ALAIN COURTET NOTAIRES;SIREN : 302847603 | NAF : Code APE: 7708 | Portée : Etendue
432764595;ETUDE DE MAITRE MIDEZ NADINE HUISSIER DE JUSTICE;1 RUE FONTAINE L'EPINE ;25500;MORTEAU;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 RUE FONTAINE L'EPINE  MORTEAU;1 RUE FONTAINE L'EPINE  MORTEAU;47.059129;6.611856;ETUDE DE MAITRE MIDEZ NADINE HUISSIER DE JUSTICE;SIREN : 432764595 | NAF : 6910Z Activités juridiques | Portée : Etendue
409568490;ETUDE DE MAITRE MOUGIN ISABELLE HUISSIER DE JUSTICE;1 BIS CHEMIN DES PIERRES ;25500;MORTEAU;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 BIS CHEMIN DES PIERRES  MORTEAU;1 BIS CHEMIN DES PIERRES  MORTEAU;47.057505;6.612335;ETUDE DE MAITRE MOUGIN ISABELLE HUISSIER DE JUSTICE;SIREN : 409568490 | NAF : 6910Z Activités juridiques | Portée : Etendue
794090704;SCP FRANCOIS SOCQUET ET GILLES MAHON;1104 ROUTE NATIONALE ;74120;MEGEVE;;PROFESSIONNEL;Etendue;1104 ROUTE NATIONALE  MEGEVE;1104 ROUTE NATIONALE  MEGEVE;45.860297;6.621445;SCP FRANCOIS SOCQUET ET GILLES MAHON;SIREN : 794090704 | NAF :  | Portée : Etendue
352466593;ADMR LE CRET DU MIDI;567 RUE CHARLES FEIGE ;74120;MEGEVE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;567 RUE CHARLES FEIGE  MEGEVE;567 RUE CHARLES FEIGE  MEGEVE;45.860678;6.622665;ADMR LE CRET DU MIDI;SIREN : 352466593 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
788212900;ADMR AIGUILLES DE WARENS;92 RUE ST ELOI ;74700;SALLANCHES;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;92 RUE ST ELOI  SALLANCHES;92 RUE ST ELOI  SALLANCHES;45.9371;6.629166;ADMR AIGUILLES DE WARENS;SIREN : 788212900 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
;CHAMBRE REGIONALE DES HUISSIERS DE JUSTICE DE LA COUR D'APPEL DE CHAMBERY;120 QUAI DE L'HOTEL DE VILLE BP110;74700;SALLANCHES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;120 QUAI DE L'HOTEL DE VILLE BP110 SALLANCHES;120 QUAI DE L'HOTEL DE VILLE BP110 SALLANCHES;45.936557;6.629453;CHAMBRE REGIONALE DES HUISSIERS DE JUSTICE DE LA COUR D'APPEL DE CHAMBERY;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
402956916;SCP SAGE DIOT HUISSIERS DE JUSTICE ASSOCIES;120 QUAI DE L'HOTEL DE VILLE BP 110;74700;SALLANCHES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;120 QUAI DE L'HOTEL DE VILLE BP 110 SALLANCHES;120 QUAI DE L'HOTEL DE VILLE BP 110 SALLANCHES;45.936557;6.629453;SCP SAGE DIOT HUISSIERS DE JUSTICE ASSOCIES;SIREN : 402956916 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
300231602;SCP CUVIT, JACQUIOT-MONTEILLARD, PETULLA;32, AVENUE DE GENEVE B.P. 105;74703;SALLANCHES CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;32, AVENUE DE GENEVE B.P. 105 SALLANCHES CEDEX;32, AVENUE DE GENEVE B.P. 105 SALLANCHES CEDEX;45.937513;6.630689;SCP CUVIT, JACQUIOT-MONTEILLARD, PETULLA;SIREN : 300231602 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
352468268;SSIAD ADMR LES DRANSES;LE LYS MARTAGON ;74430;LE BIOT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;LE LYS MARTAGON  74430 LE BIOT;74430 LE BIOT;46.263064;6.631396;SSIAD ADMR LES DRANSES;SIREN : 352468268 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
342398245;SCP ROLLET GRANGE &PLANTEVIN;333 RUE PELISSIER ;74700;SALLANCHES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;333 RUE PELISSIER  SALLANCHES;333 RUE PELISSIER  SALLANCHES;45.937287;6.63159;SCP ROLLET GRANGE &PLANTEVIN;SIREN : 342398245 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
380418830;SSIAD ADMR HAUTE VALLEE DE L'ARV;424 RUE DE SAVOIE ;74700;SALLANCHES;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;424 RUE DE SAVOIE  SALLANCHES;424 RUE DE SAVOIE  SALLANCHES;45.94196;6.632035;SSIAD ADMR HAUTE VALLEE DE L'ARV;SIREN : 380418830 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
309067000;ADMR RAMBERVILLERS;BUREAU ADMR ANNEXE ANCIEN CES  RUE GEORGES FOLMARD ;88700;RAMBERVILLERS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BUREAU ADMR ANNEXE ANCIEN CES  RUE GEORGES FOLMARD  RAMBERVILLERS;BUREAU ADMR ANNEXE ANCIEN CES  RUE GEORGES FOLMARD  RAMBERVILLERS;48.352002;6.634711;ADMR RAMBERVILLERS;SIREN : 309067000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
448783134;SCP PEROT WEISDORF DUVAL;13 RUE CARNOT BP 60;88700;RAMBERVILLERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;13 RUE CARNOT BP 60 RAMBERVILLERS;13 RUE CARNOT BP 60 RAMBERVILLERS;48.346528;6.635376;SCP PEROT WEISDORF DUVAL;SIREN : 448783134 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
329958730;SCP JARDEL PHILIPPE HUISSIER DE JUSTICE;53 RUE CARNOT ;88700;RAMBERVILLERS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;53 RUE CARNOT  RAMBERVILLERS;53 RUE CARNOT  RAMBERVILLERS;48.343048;6.63549;SCP JARDEL PHILIPPE HUISSIER DE JUSTICE;SIREN : 329958730 | NAF : 6910Z Activités juridiques | Portée : Etendue
449547017;ETUDE DE MAITRE LASSARD MICHELLE HUISSIER DE JUSTICE;GALERIE COMMERCIALE PLACE CENTRALE ;5100;BRIANCON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;GALERIE COMMERCIALE PLACE CENTRALE  BRIANCON;GALERIE COMMERCIALE PLACE CENTRALE  BRIANCON;44.896207;6.635906;ETUDE DE MAITRE LASSARD MICHELLE HUISSIER DE JUSTICE;SIREN : 449547017 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
513581066;LAISSARD ET LIGONNIERE HUISSIERS;PLACE CENTRALE ;5100;BRIANCON;;PROFESSIONNEL;Etendue;PLACE CENTRALE  BRIANCON;PLACE CENTRALE  BRIANCON;44.896207;6.635906;LAISSARD ET LIGONNIERE HUISSIERS;SIREN : 513581066 | NAF :  | Portée : Etendue
323141804;MARIE-CHRISTINE MALAFOSSE-BORTOLOTTI JEAN BAPTISTE TROADEC & JULIE FOURNIER-TROADEC NOTAIRES ASSOCIES;15 TRAVERSE DU MARBRIER BP 112;83992;SAINT-TROPEZ CEDEX;;PROFESSIONNEL;Etendue;15 TRAVERSE DU MARBRIER BP 112 83992 SAINT-TROPEZ CEDEX;15 TRAVERSE DU MARBRIER 83992 SAINT-TROPEZ CEDEX;43.269983;6.636276;MARIE-CHRISTINE MALAFOSSE-BORTOLOTTI JEAN BAPTISTE TROADEC & JULIE FOURNIER-TROADEC NOTAIRES ASSOCIES;SIREN : 323141804 | NAF :  | Portée : Etendue
304672454;SCP ACHIN AGOSTINO AUDIFFRED NOTAIRES ASSOCIES;LE PALATIN 9 BOULEVARD DU LAUTARET;5105;BRIANCON CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;LE PALATIN 9 BOULEVARD DU LAUTARET BRIANCON CEDEX;9 BOULEVARD DU LAUTARET BRIANCON CEDEX;44.899897;6.637289;SCP ACHIN AGOSTINO AUDIFFRED NOTAIRES ASSOCIES;SIREN : 304672454 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
331924407;ETUDE DE MAITRE MICHEL MAUMELAT NOTAIRE;8, BOULEVARD LOUIS BLANC BP 50;83991;SAINT TROPEZ CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;8, BOULEVARD LOUIS BLANC BP 50 83991 SAINT TROPEZ CEDEX;8, BOULEVARD LOUIS BLANC 83991 SAINT TROPEZ CEDEX;43.269445;6.638677;ETUDE DE MAITRE MICHEL MAUMELAT NOTAIRE;SIREN : 331924407 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
417935723;SCP BERNARD LAURENCE ET ORON CAROLINE;11 BD LOUIS BLANC BP 144;83990;SAINT TROPEZ;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;11 BD LOUIS BLANC BP 144 SAINT TROPEZ;11 BD LOUIS BLANC BP 144 SAINT TROPEZ;43.267681;6.640711;SCP BERNARD LAURENCE ET ORON CAROLINE;SIREN : 417935723 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
379410285;ADMR DE BRIANCON;CENTRAL PARC 1 ;5100;BRIANCON;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;CENTRAL PARC 1  BRIANCON;CENTRAL PARC 1  BRIANCON;44.899416;6.643179;ADMR DE BRIANCON;SIREN : 379410285 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
410499750;SCP MARCHIONI-PETRUCCELLI;75, RUE DES TABELLIONS CENTRE D'ACTIVITES SUD ;5103;BRIANCON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;75, RUE DES TABELLIONS CENTRE D'ACTIVITES SUD  BRIANCON;75, RUE DES TABELLIONS CENTRE D'ACTIVITES SUD  BRIANCON;44.899416;6.643179;SCP MARCHIONI-PETRUCCELLI;SIREN : 410499750 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
381707116;SCP GENEST ET GENEST ET JURION NOTAIRES ASSOCIES;22 AVENUE DU GENERAL LECLERC BP 68;83120;SAINTE MAXIME SUR MER;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;22 AVENUE DU GENERAL LECLERC BP 68 83120 SAINTE MAXIME SUR MER;22 AVENUE DU GENERAL LECLERC 83120 SAINTE MAXIME SUR MER;43.306484;6.643333;SCP GENEST ET GENEST ET JURION NOTAIRES ASSOCIES;SIREN : 381707116 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
312682057;AUBERT VIAUD JOLY HUISSIERS DE JUSTICE ASSOCIES;VILLA LES VIGNES AVENUE FOCH ;83990;ST TROPEZ;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;VILLA LES VIGNES AVENUE FOCH  ST TROPEZ;VILLA LES VIGNES AVENUE FOCH  ST TROPEZ;43.269048;6.644806;AUBERT VIAUD JOLY HUISSIERS DE JUSTICE ASSOCIES;SIREN : 312682057 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
390376507;ADMR DE LA VALLEE DE L'UBAYE;RESIDENCE LA SOUSTA ;4400;BARCELONNETTE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;RESIDENCE LA SOUSTA  BARCELONNETTE;BARCELONNETTE;44.3863;6.650463;ADMR DE LA VALLEE DE L'UBAYE;SIREN : 390376507 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
